,video_id,comment_time,comment_text,sentiment,score,id,group_number,published_at_max
446,GKl50VsR6sk,2017-04-20 23:45:36+00:00,"As an owner of a 2017 Escape I can say that this vehicle should only be purchased AWD/2.0 engine. It is a completely different experience in this set up for not much mileage penalty vs the 1.5. Also, I'm of the opinion that Ford artificially prices high and then offers large discounts so you feel like you got a deal. For example, the sticker of mine was $34,450 but the sale price was $28,400.",NEGATIVE,0.972469687461853,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
447,GKl50VsR6sk,2017-04-20 23:45:34+00:00,"Rather ANY Mazda product any day!! Thankfully Mazda parted company with Ford a few years ago, allowing them to produce far superior cars. Fact.",POSITIVE,0.980749249458313,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
448,GKl50VsR6sk,2017-04-20 23:44:33+00:00,LoL I like you!,POSITIVE,0.9998413324356079,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
449,GKl50VsR6sk,2017-04-20 23:42:43+00:00,"You got the same MPG as my folks do in their 2014 FWD 4-cyl Equinox. My 5.0 Exploder gets better MPG, sadly.",NEGATIVE,0.9985925555229187,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
450,GKl50VsR6sk,2017-04-20 23:38:13+00:00,How the fuck do you manage 21 mpg? My 96 Jeep did around that with its I6 lmao,NEGATIVE,0.9982524514198303,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
451,GKl50VsR6sk,2017-04-20 23:33:54+00:00,"$32,000?  Fuck that without consent.",NEGATIVE,0.9989352822303772,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
452,GKl50VsR6sk,2017-04-20 23:33:07+00:00,"In essence, if you're gonna force yourself to buy this, you literally have to buy the 2.0 AWD.
Makes sense.",NEGATIVE,0.945734441280365,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
453,GKl50VsR6sk,2017-04-20 23:32:44+00:00,escape this escape,POSITIVE,0.9939045310020447,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
454,GKl50VsR6sk,2017-04-20 23:32:16+00:00,Was Sam's Escape the 2.0 motor?,NEGATIVE,0.9990018010139465,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
455,GKl50VsR6sk,2017-04-20 23:31:08+00:00,"I am confused so much by this. I started watching your reviews before I even dreamed of getting a new car, and I saw the praise the CX5 so much

Then I drove one, and ended up getting a 2017 Escape Titanium... It handles better, its much faster (2.0) and has much better tech features (I havn't have a single problem)

The weirdest part is that my FWD 2.0 has almost no torque steer, and the start stop is not nearly as sensitive

I drive a CX5 and the tires were squealing around every corner, and the Escape was great",NEGATIVE,0.9899348616600037,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
456,GKl50VsR6sk,2017-04-20 23:30:56+00:00,why do you bash on everything ford it's a suv give it a break,NEGATIVE,0.9654442667961121,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
457,GKl50VsR6sk,2017-04-20 23:29:53+00:00,Are you in a 90's Honda?,NEGATIVE,0.9557086229324341,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
458,GKl50VsR6sk,2017-04-20 23:25:44+00:00,It doesn't matter because Ford sells a lot of these.,NEGATIVE,0.9239973425865173,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
459,GKl50VsR6sk,2017-04-20 23:19:24+00:00,"The Escape so shockingly better in 2.0 form versus the 1.5 or previous 1.6l versions.  I drove the smaller engine version as a work car for 24,000 miles and a few weeks ago rented a 2.0 SE and I was shocked it was the same vehicle.  In 2.0 SE form its not terribly priced and their leases are pretty damn cheap so not a terrible option really.  Titanium is a total rip off.",NEGATIVE,0.995522141456604,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
460,GKl50VsR6sk,2017-04-20 23:17:13+00:00,"You would have liked the 2.0 liter engine better. That one is actually kinda fun, in an old school way. Unfortunately, the one that I rented (thanks Zipcar) was a 2.0 FWD (front wheels). The torque steer wasn't the biggest problem. It was that you could not get off the line without chirping the front tires. Stop sign in a quiet suburban street, chirping tires. Pulling out of a funeral,.. chirping tires. In the hood going to buy some drugs, chirping tires. Apparently, drug dealers REALLY don't like chirping tires. 😚",NEGATIVE,0.9328188896179199,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
461,GKl50VsR6sk,2017-04-20 23:14:22+00:00,when are you going to review the new Mazda CX-5?,NEGATIVE,0.9625575542449951,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
462,GKl50VsR6sk,2017-04-20 23:13:05+00:00,Love your videos !,POSITIVE,0.9998568296432495,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
463,GKl50VsR6sk,2017-04-20 23:11:46+00:00,Was like watching you have an existential crisis for a bit.  I'm glad Sam was there to pull you out of it.,POSITIVE,0.9867175817489624,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
464,GKl50VsR6sk,2017-04-20 23:09:45+00:00,Good effort trying to salvage that review!,POSITIVE,0.999250590801239,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
465,GKl50VsR6sk,2017-04-20 23:08:18+00:00,I have a 5.0 v8 and I get 22 mpg hahaha,NEGATIVE,0.98747718334198,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
466,GKl50VsR6sk,2017-04-20 23:08:13+00:00,Savageturkeys at 12:02,NEGATIVE,0.9707037210464478,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
467,GKl50VsR6sk,2017-04-20 23:07:20+00:00,"Also, thanks sam!",POSITIVE,0.9998296499252319,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
468,GKl50VsR6sk,2017-04-20 23:05:44+00:00,best channel on YouTube,POSITIVE,0.9997720122337341,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
469,GKl50VsR6sk,2017-04-20 23:01:46+00:00,"You pretty much summed it up: to make up for those trucks, RS, ST,  V8 Mustangs and stuff, they gotta cut on all the other models to get their emission target.",POSITIVE,0.9641789197921753,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
470,GKl50VsR6sk,2017-04-20 22:59:55+00:00,"It a crossover, it suppose to be slow and expensive!",NEGATIVE,0.9968646168708801,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
471,GKl50VsR6sk,2017-04-20 22:52:58+00:00,going to Wal-Mart to buy some depends?,NEGATIVE,0.9977243542671204,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
472,GKl50VsR6sk,2017-04-20 22:52:28+00:00,"The 2 minute prologue introduction was great, patreon founder quality insight.",POSITIVE,0.9997096657752991,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
473,GKl50VsR6sk,2017-04-20 22:50:39+00:00,hey geese,POSITIVE,0.9984999895095825,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
474,GKl50VsR6sk,2017-04-20 22:50:18+00:00,been waiting for the shit show,NEGATIVE,0.9981149435043335,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
476,GKl50VsR6sk,2017-04-20 22:48:15+00:00,"Haven't watched but I'm sure it'll be great!
Most underrated car reviewer out there!",POSITIVE,0.9998575448989868,GKl50VsR6sk,219,2017-04-21 22:47:29+00:00
477,FUCO012A9Ko,2017-07-30 11:20:17+00:00,LOL...that's a fridge? That's a tiny thing in North America.,NEGATIVE,0.9852784872055054,FUCO012A9Ko,234,2017-08-04 14:30:31+00:00
478,FUCO012A9Ko,2017-07-29 19:39:47+00:00,His voice is putting me to sleep need to remember this video when its 2am and a cant sleep 😂,NEGATIVE,0.9993200302124023,FUCO012A9Ko,234,2017-08-04 14:30:31+00:00
479,FUCO012A9Ko,2017-07-29 15:11:32+00:00,"Awful. This is not the future, people take note.",NEGATIVE,0.9979473948478699,FUCO012A9Ko,234,2017-08-04 14:30:31+00:00
480,FUCO012A9Ko,2017-07-29 07:47:33+00:00,Noise cancellation through the speakers is one of the worst things. I car should be well insulated via sound proofing materials,NEGATIVE,0.9997711777687073,FUCO012A9Ko,234,2017-08-04 14:30:31+00:00
482,FUCO012A9Ko,2017-07-28 21:46:32+00:00,"I don't know why, but I just don't like them. Something off with them to me. I think it looks too American, if that makes sense.",NEGATIVE,0.9987010955810547,FUCO012A9Ko,234,2017-08-04 14:30:31+00:00
483,FUCO012A9Ko,2017-07-28 18:30:43+00:00,40k lol you might as well hose the money down the toilet and Ford dealer's in the UK are usually terrible. ,NEGATIVE,0.9996308088302612,FUCO012A9Ko,234,2017-08-04 14:30:31+00:00
484,FUCO012A9Ko,2017-07-28 16:36:01+00:00,"Couldn't  live with all the foibles, cheap plastics and near 40 grand price. Although it does look smart and is huge.",POSITIVE,0.9984070658683777,FUCO012A9Ko,234,2017-08-04 14:30:31+00:00
485,FUCO012A9Ko,2017-07-28 16:29:11+00:00,Sync 3 is much better,POSITIVE,0.9834098815917969,FUCO012A9Ko,234,2017-08-04 14:30:31+00:00
486,FUCO012A9Ko,2017-07-28 15:59:02+00:00,A Q7 is so much better and more good looking,POSITIVE,0.9997143149375916,FUCO012A9Ko,234,2017-08-04 14:30:31+00:00
487,FUCO012A9Ko,2017-07-28 15:54:49+00:00,"Wait, there's a manual??",NEGATIVE,0.9994710087776184,FUCO012A9Ko,234,2017-08-04 14:30:31+00:00
488,Abn4y5KIuzk,2017-08-01 14:31:40+00:00,FULL OFF ROAD REVIEW HERE: https://youtu.be/ocF6IsOk-pg,NEGATIVE,0.9820449352264404,Abn4y5KIuzk,234,2017-08-04 14:30:31+00:00
489,Abn4y5KIuzk,2017-08-03 14:38:14+00:00,Uuopppp amazing video,POSITIVE,0.9997524619102478,Abn4y5KIuzk,234,2017-08-04 14:30:31+00:00
490,Abn4y5KIuzk,2017-08-03 06:20:56+00:00,The 3.5 turbo engine sounds like hell. Bad sound. Love the V 8's,NEGATIVE,0.9995861649513245,Abn4y5KIuzk,234,2017-08-04 14:30:31+00:00
491,Abn4y5KIuzk,2017-08-01 18:30:33+00:00,the body mount is getting a workout,POSITIVE,0.9783312082290649,Abn4y5KIuzk,234,2017-08-04 14:30:31+00:00
492,Abn4y5KIuzk,2017-08-01 17:07:56+00:00,All this time I've never known the raptor has leaf springs in the rear. Have to say that surprises me,POSITIVE,0.9982660412788391,Abn4y5KIuzk,234,2017-08-04 14:30:31+00:00
493,Abn4y5KIuzk,2017-08-01 15:04:18+00:00,"Wow! Neat video, guys! The Raptor sure seems to be a true beast, and the suspension travel was soo awesome to watch! Keep it up guys! I cannot wait for the full review. 👊🏽",POSITIVE,0.999275267124176,Abn4y5KIuzk,234,2017-08-04 14:30:31+00:00
494,Abn4y5KIuzk,2017-08-01 15:03:52+00:00,What type of suspension is I'm looking at.,NEGATIVE,0.9833639860153198,Abn4y5KIuzk,234,2017-08-04 14:30:31+00:00
495,Abn4y5KIuzk,2017-08-01 14:38:40+00:00,Sending this to the raptor group,NEGATIVE,0.9428197741508484,Abn4y5KIuzk,234,2017-08-04 14:30:31+00:00
496,Abn4y5KIuzk,2017-08-01 14:31:17+00:00,Love the drift at the beginning!,POSITIVE,0.9998365640640259,Abn4y5KIuzk,234,2017-08-04 14:30:31+00:00
497,ocF6IsOk-pg,2017-08-03 14:39:39+00:00,Check out our new sponsor Blackhorn Offroad wheels (discount code 'straightpipes'): https://blackhornoffroad.com,NEGATIVE,0.9854280352592468,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
499,ocF6IsOk-pg,2017-08-04 11:53:42+00:00,Ford needs to rename the Baja mode to Beast Mode....Great review guys!,POSITIVE,0.9952548742294312,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
500,ocF6IsOk-pg,2017-08-04 11:00:56+00:00,"""hey I'm bored can we go offroading again""",NEGATIVE,0.9996300935745239,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
501,ocF6IsOk-pg,2017-08-04 07:58:31+00:00,"Damn it, you made me want a truck again (former owner of an 85 ford bronco)....",NEGATIVE,0.9988489151000977,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
502,ocF6IsOk-pg,2017-08-04 03:46:41+00:00,Must've been a fun one to film! Jakub looked like he had a good time!,POSITIVE,0.9998137354850769,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
503,ocF6IsOk-pg,2017-08-04 02:52:59+00:00,Seriously good you guys!  Everyone needs to nail the share button.  Production value is so good!,POSITIVE,0.9998482465744019,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
504,ocF6IsOk-pg,2017-08-04 02:48:46+00:00,"The only truck I've ever wanted, prefer cars but this truck just looks amazing",POSITIVE,0.9998202919960022,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
505,ocF6IsOk-pg,2017-08-04 02:40:44+00:00,Awesome! Keep it going!,POSITIVE,0.9998736381530762,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
506,ocF6IsOk-pg,2017-08-04 01:41:25+00:00,Honestly one of the most underrated car channels on YT.,POSITIVE,0.9909928441047668,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
507,ocF6IsOk-pg,2017-08-04 01:31:03+00:00,I'm in love 😍,POSITIVE,0.9988021850585938,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
508,ocF6IsOk-pg,2017-08-04 01:29:20+00:00,in the intro sequence thought one of yall was gonna get your finger stuck in the doors,NEGATIVE,0.9992156028747559,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
509,ocF6IsOk-pg,2017-08-04 01:16:36+00:00,"I don't ever think I've ever seen Jacub so happy.  He was like a giddy kid at Christmas with the Raptor.  It was infectious...  I found myself excited and routing out loud for ya.  Yuri, you did looked scared... but I noticed you were grinning ear to ear 👂2👂!  This episode was GREAT !!!  Keep 'em coming!  👍",POSITIVE,0.9995855689048767,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
510,ocF6IsOk-pg,2017-08-04 00:47:30+00:00,Cant wait till we see the Lincoln Navigator!,NEGATIVE,0.9869512319564819,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
511,ocF6IsOk-pg,2017-08-03 23:23:04+00:00,"Great filming, looks like Jakub was having way too much fun!",NEGATIVE,0.9909171462059021,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
512,ocF6IsOk-pg,2017-08-03 22:42:03+00:00,Yuri looks scare in this video :D,NEGATIVE,0.9705974459648132,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
513,ocF6IsOk-pg,2017-08-03 22:20:56+00:00,The Baja mode bit was good enough to be in the movies. Good camera work.,POSITIVE,0.9997137188911438,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
516,ocF6IsOk-pg,2017-08-03 19:56:48+00:00,JUST GONNA SEND IT!!!!!!!!,POSITIVE,0.9957818984985352,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
517,ocF6IsOk-pg,2017-08-03 19:39:14+00:00,Awesome episode ! Love that truck ! One day if* I get a leg amputated and cant drive a manual in a sports car I will get a raptor !!,POSITIVE,0.9996445178985596,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
518,ocF6IsOk-pg,2017-08-03 19:30:46+00:00,"For a desert run? Sure I'll take a Raptor. Other off roading...probably not. Give me a Jeep Rubicon, a RAM Power Wagon or a Chevrolet Colorado ZR2 for real off roading.",NEGATIVE,0.9989736080169678,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
519,ocF6IsOk-pg,2017-08-03 19:08:04+00:00,"I feel like you had so many opportunities to use the phrase ""send it"" and you didn't take advantage of a single one. 😐

Nice to see the Element make a cameo #represent",NEGATIVE,0.9825265407562256,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
520,ocF6IsOk-pg,2017-08-03 18:41:59+00:00,You guys have a great locations manager! Can't go wrong with having your own ranch ;),POSITIVE,0.9995947480201721,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
521,ocF6IsOk-pg,2017-08-03 18:40:04+00:00,"SICK WHEELING!!! 
Actually was surprised how small the Approach/Departure angles are on this thing. 
My '00 4Runner hits bumper all the time with 36/29 degrees! (Raptor at 30/23) ouch!!  
I just need... like 450 hp now... wuf-wuf-wuf-wuf.",NEGATIVE,0.9985504746437073,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
522,ocF6IsOk-pg,2017-08-03 17:43:54+00:00,Loving the Raptor!,POSITIVE,0.9998613595962524,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
523,ocF6IsOk-pg,2017-08-03 16:37:09+00:00,HAHA Thanks for clarifying 30....Kilometers! Come to California!,POSITIVE,0.996860146522522,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
524,ocF6IsOk-pg,2017-08-03 16:26:09+00:00,Jakub you sound like a madman lol,NEGATIVE,0.9959461092948914,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
525,ocF6IsOk-pg,2017-08-03 15:42:14+00:00,You need to straight pipe this thing,NEGATIVE,0.9971649050712585,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
526,ocF6IsOk-pg,2017-08-03 15:35:39+00:00,"What's funny is the 3.5L has higher power and torque at much lower RPMs than the 6.2 V8 did. There's a tiny bit of turbo lag, but throttle response is still much faster than the old truck. You might feel a little deadness with the EB, but after a very minimal delay the engine takes off much much quicker.

Also, part of the reason for the inclusion of the offroad modes is that throttle response, shift points, and traction control are also all adjusted with each mode. Sport and Baja modes, for example, keep the turbos spooled and engine RPM around 3k so you have power constantly on demand, and Baja in particular lets you really fling the truck around without the nannies interfering.",POSITIVE,0.9106202125549316,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
527,ocF6IsOk-pg,2017-08-03 14:55:42+00:00,"Wow! Great offroad review, guys! I was highly anticipating this review.... Once I saw it in my subscription feed I clicked on it right away.

The NEW Ford Raptor sure seems like a true beast at what it does best! CONQUERING TRAILS IN STYLE!

From one car reviewer to another, keep up the great work! 👍🏽",POSITIVE,0.9995031356811523,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
529,ocF6IsOk-pg,2017-08-03 14:39:07+00:00,amazing,POSITIVE,0.999875545501709,ocF6IsOk-pg,234,2017-08-04 14:30:31+00:00
530,HkLibqNtjZk,2017-08-08 14:27:12+00:00,Shopping for a new car? There's a discount when using The Straight Pipes link tsp.truecar.com,NEGATIVE,0.9762894511222839,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
531,HkLibqNtjZk,2017-08-09 12:23:33+00:00,Dream goals over there,POSITIVE,0.9997641444206238,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
532,HkLibqNtjZk,2017-08-09 12:01:21+00:00,You drive a Honda element you cant complain that's 1000% true lmfao!!!,POSITIVE,0.9974201917648315,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
533,HkLibqNtjZk,2017-08-09 10:55:18+00:00,At first I legit thought the guy driving the shelby was making the supercharger sounds himself.,NEGATIVE,0.9975993037223816,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
534,HkLibqNtjZk,2017-08-09 10:37:51+00:00,No one's gonna believe me but I've seen both of these trucks go down the drag strip the raptor is faster,NEGATIVE,0.9866644144058228,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
535,HkLibqNtjZk,2017-08-09 09:59:39+00:00,That dorky looking guy literally knows nothing -.-,NEGATIVE,0.9994227886199951,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
536,HkLibqNtjZk,2017-08-09 09:11:52+00:00,rip headphone users when they turned up the super charger whine,NEGATIVE,0.997658371925354,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
537,HkLibqNtjZk,2017-08-09 09:04:39+00:00,loving these longer videos guys,POSITIVE,0.9965201616287231,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
538,HkLibqNtjZk,2017-08-09 07:44:35+00:00,Hey dummy turn the 17 Raptor in baja mode,NEGATIVE,0.9919983744621277,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
539,HkLibqNtjZk,2017-08-09 07:14:52+00:00,"I'll go with the Shelby  f150 700hp hands down.... bc of the v8









Don't judge me everyone has there own opinion",NEGATIVE,0.9506039023399353,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
540,HkLibqNtjZk,2017-08-09 06:46:44+00:00,Shelby,POSITIVE,0.9942027926445007,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
541,HkLibqNtjZk,2017-08-09 06:46:21+00:00,That shelby is one sick truck!.,NEGATIVE,0.9978881478309631,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
542,HkLibqNtjZk,2017-08-09 05:43:47+00:00,that Shelby shouldn't be lifted it should be low like a ford lightning,NEGATIVE,0.9861360788345337,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
543,HkLibqNtjZk,2017-08-09 05:25:22+00:00,"Two best trucks on the road? No sir, just no.",NEGATIVE,0.983371913433075,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
544,HkLibqNtjZk,2017-08-09 05:08:04+00:00,If there was a Shelby raptor I would be in love,NEGATIVE,0.9746357202529907,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
545,HkLibqNtjZk,2017-08-09 05:07:10+00:00,"Huge volumes of cars going unsold, large over powered pickups popular again, people buying cars they can't afford. Must be time for another economic collapse. By the way great video again guys, really enjoying your channel, wish you huge success with it.",POSITIVE,0.997683048248291,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
546,HkLibqNtjZk,2017-08-09 03:49:21+00:00,I would win the lottery and buy a raptor and rip out the ecoboost and drop in the engine from the Shelby.,NEGATIVE,0.9987347722053528,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
547,HkLibqNtjZk,2017-08-09 03:45:49+00:00,"Rather have the Raptor, with the 5.0 whipple.",NEGATIVE,0.9641923904418945,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
548,HkLibqNtjZk,2017-08-09 02:57:14+00:00,"I'll take the Raptor, better suspension, more features and looks better.",NEGATIVE,0.9925306439399719,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
549,HkLibqNtjZk,2017-08-09 02:54:40+00:00,"You say that the Raptor has lag and then say you have to be in a the right gear for the Shelby to not have any ""lag"" but the same could be said for the Raptor. That's what the paddles are for, is to keep the revs up and not have any lag when you floor it.",NEGATIVE,0.9817147254943848,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
551,HkLibqNtjZk,2017-08-09 01:59:01+00:00,There are 7 of those shelbys in my area,POSITIVE,0.9746319055557251,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
552,HkLibqNtjZk,2017-08-09 01:50:29+00:00,Awesome video thanks guys,POSITIVE,0.9998383522033691,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
553,HkLibqNtjZk,2017-08-09 00:23:40+00:00,Why can't they just make a v8 supercharged option,NEGATIVE,0.9973937273025513,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
554,HkLibqNtjZk,2017-08-09 00:19:08+00:00,The Shelby trucc Looks Way Better 😂😂,NEGATIVE,0.9838210344314575,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
555,HkLibqNtjZk,2017-08-09 00:18:09+00:00,no drag race :(           ;),POSITIVE,0.979871928691864,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
556,HkLibqNtjZk,2017-08-09 00:17:04+00:00,The Shelby Truck Is Definetly King Of all Trucks.,POSITIVE,0.9995580315589905,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
557,HkLibqNtjZk,2017-08-09 00:07:34+00:00,"Shhhh, don't tell people about it so they don't drive the demand up for the Shelby lol.",NEGATIVE,0.9971317052841187,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
558,HkLibqNtjZk,2017-08-08 23:24:48+00:00,Awesome review ! I agree Id go Raptor but if I could.. Id swap the motor/blower into the Raptor = win !,POSITIVE,0.9982118606567383,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
560,HkLibqNtjZk,2017-08-08 22:05:56+00:00,Usability >useless amount of horsepower,NEGATIVE,0.9994764924049377,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
561,HkLibqNtjZk,2017-08-08 21:50:33+00:00,The grill looks a little tarnished on the Shelby ):,NEGATIVE,0.997921884059906,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
562,HkLibqNtjZk,2017-08-08 21:35:43+00:00,"Can I just put the Shelby's engine, intake and exhaust into the raptor?",NEGATIVE,0.9991773962974548,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
563,HkLibqNtjZk,2017-08-08 21:21:26+00:00,basically the raptor has a bunch of pussy features and that's their pros.  The f150 shelby is awesome and overall just the better truck.  Both great though.,POSITIVE,0.9995961785316467,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
565,HkLibqNtjZk,2017-08-08 21:05:23+00:00,Jesus that superchargers loud,NEGATIVE,0.990776002407074,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
566,HkLibqNtjZk,2017-08-08 21:03:14+00:00,this human andriod robot waaaww howw can i help you?,NEGATIVE,0.9957249164581299,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
568,HkLibqNtjZk,2017-08-08 20:32:07+00:00,Shelby in the Raptor body and we got a deal,POSITIVE,0.9942232966423035,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
569,HkLibqNtjZk,2017-08-08 20:27:33+00:00,Look at Mia Khalifa driving that Raptor. She has come a long way.,POSITIVE,0.9857593774795532,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
570,HkLibqNtjZk,2017-08-08 20:20:39+00:00,"This was awesome guys! Great job. The Shelby badge count was hilarious to me, especially the carpeted box.",POSITIVE,0.999823272228241,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
571,HkLibqNtjZk,2017-08-08 20:09:35+00:00,"Am I the only one bothered that the show is called ""Yuri and jakub"" but they introduce Jakub first?",POSITIVE,0.9803651571273804,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
572,HkLibqNtjZk,2017-08-08 20:08:09+00:00,"""classic Shelby"" It's a freakin truck smh..",NEGATIVE,0.9875796437263489,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
573,HkLibqNtjZk,2017-08-08 19:33:49+00:00,Is Mercedes-Benz making a pickup truck also I wonder what that'll be like,POSITIVE,0.9846445322036743,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
574,HkLibqNtjZk,2017-08-08 19:14:33+00:00,Totally disagree about Shelby badge on the centre console/armrest. Guarantee you'd get annoyed by that if you owned the truck.,NEGATIVE,0.998904824256897,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
575,HkLibqNtjZk,2017-08-08 19:12:24+00:00,"The stripes are too much (as well as the asking price), other than that it's nice.",NEGATIVE,0.9413518905639648,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
577,HkLibqNtjZk,2017-08-08 18:52:33+00:00,The Shelby sounds gay as hell,NEGATIVE,0.9962467551231384,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
578,HkLibqNtjZk,2017-08-08 18:51:51+00:00,God awful wining noise. Horrendous!,NEGATIVE,0.9954250454902649,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
579,HkLibqNtjZk,2017-08-08 18:51:07+00:00,I'm gonna be honest I really don't like the whine on the shelby - legit sounds exactly like my 2002 civic when I put it in reverse.,NEGATIVE,0.9954116940498352,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
580,HkLibqNtjZk,2017-08-08 18:42:04+00:00,"Yall need to do ""Badge Count"" on more cars!",NEGATIVE,0.9977660179138184,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
581,HkLibqNtjZk,2017-08-08 18:38:00+00:00,"my sister owns two first gen raptors and is seriously looking in to picking up a new raptor soon. the updates and upgrades are great 

id take the raptor over the shelby, a better over all package  for me",POSITIVE,0.9993613362312317,HkLibqNtjZk,235,2017-08-09 14:29:47+00:00
